"","ASVID","mh_rhizo_prev","mh_rhizo_RA.mean","mh_rhizo_log.mean","mh_rhizo_filtN","mh_rhizo_ra","mh_rhizo_prevN","mh_rhizo_condition","mh_root_prev","mh_root_RA.mean","mh_root_log.mean","mh_root_filtN","mh_root_ra","mh_root_prevN","mh_root_condition","kit_rhizo_prev","kit_rhizo_RA.mean","kit_rhizo_log.mean","kit_rhizo_filtN","kit_rhizo_ra","kit_rhizo_prevN","kit_rhizo_condition","kit_root_prev","kit_root_RA.mean","kit_root_log.mean","kit_root_filtN","kit_root_ra","kit_root_prevN","kit_root_condition","Kingdom","Phylum","Class","Order","Family","Genus"
"245","ASV_291",1,0.000615325392159274,-3.21089516284612,"Retain","Discard","Retain","Only_prevN_pass",1,0.00414735472673303,-2.38222881747556,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer"
"246","ASV_293",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.00149598708716248,-2.82507215513351,"Retain","Discard","Discard","Both_Fail",0.5,0.000110823588597318,-3.95536779098554,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae",NA
"247","ASV_296",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"248","ASV_298",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000896736601596915,-3.04733510352403,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000453459016438995,-3.34346195830334,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"249","ASV_299",0.166666666666667,2.42170623734659e-05,-4.61587853965581,"Retain","Discard","Discard","Both_Fail",0.5,0.000125891318506867,-3.90000421790295,"Retain","Discard","Discard","Both_Fail",0.5,0.000212006596738915,-3.67365062547343,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000744989388245087,-3.12784991337174,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mycoplana"
"250","ASV_301",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000430368884442741,-3.36615913558356,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"251","ASV_302",1,0.000955110796096326,-3.01994624585897,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"252","ASV_303",0.333333333333333,0.000131550138169109,-3.88090869143195,"Retain","Discard","Discard","Both_Fail",1,0.000884383047612612,-3.05335959083197,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,2.93556436224864e-05,-4.53230839327542,"Retain","Discard","Discard","Both_Fail",0.166666666666667,0.000169731823718525,-3.77023672238708,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylovorus"
"253","ASV_304",1,0.00397686792316892,-2.40045883224546,"Retain","Discard","Retain","Only_prevN_pass",1,0.00123036975048252,-2.90996435485085,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,0.000119891392503262,-3.92121199557107,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000153185202432061,-3.81478318517658,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Niveibacterium"
"254","ASV_306",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00110393949634441,-2.9570547283494,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"255","ASV_307",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.5,0.000136073676318546,-3.86622588166896,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Intrasporangium"
"256","ASV_308",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00226212282884447,-2.64548381742952,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,4.02787795170832e-05,-4.39492369742891,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"257","ASV_309",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.00196401128542509,-2.70685602103799,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix"
"258","ASV_310",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000285402174249903,-3.54454272266798,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000139736745054694,-3.85468937716332,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"259","ASV_312",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000635380599824718,-3.19696604968781,"Retain","Discard","Discard","Both_Fail",1,0.000894173704040717,-3.0485781060604,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"260","ASV_313",0.166666666666667,0.00010036870739865,-3.99840166888845,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00165592291808911,-2.78095988314757,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,6.66284663459617e-06,-5.1763401832072,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"261","ASV_314",0.833333333333333,0.000375370612225335,-3.42553973130968,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae",NA
"262","ASV_315",0.5,0.000633348593559387,-3.19835718952664,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.00301247016704042,-2.52107724528143,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Georgfuchsia"
"263","ASV_316",1,0.00150550268575974,-2.82231846538563,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,7.44898540437036e-05,-4.12790287668666,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"264","ASV_317",0.333333333333333,0.000134721409921368,-3.87056338072963,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,2.46835219859657e-05,-4.60759287259907,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae",NA
"265","ASV_318",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000741078478204878,-3.13013579897528,"Retain","Discard","Retain","Only_prevN_pass",1,0.000730030795734381,-3.13665881914611,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"266","ASV_320",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00121874517802752,-2.91408708957868,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,1.71158141564899e-05,-4.76660243773199,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"267","ASV_324",1,0.00553186209081182,-2.25712865537871,"Retain","Discard","Retain","Only_prevN_pass",0.166666666666667,5.86086768973973e-05,-4.2320380827925,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Symbiobacteriia","Symbiobacteriales","Symbiobacteraceae","Symbiobacterium"
"268","ASV_325",0.166666666666667,7.90498211497797e-05,-4.10209910832193,"Retain","Discard","Discard","Both_Fail",1,0.0018378085975093,-2.73569972111857,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000851621789869008,-3.06975323509327,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas"
"269","ASV_327",0.333333333333333,8.99013578305614e-05,-4.04623374882443,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6"
"270","ASV_328",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.5,0.000153009928825061,-3.81528038686849,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000136761906024344,-3.86403485515471,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA
"271","ASV_331",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.00086504704834796,-3.06296027139965,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.000979914615113797,-3.00881176492021,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"272","ASV_332",0.833333333333333,0.000616857429582647,-3.20981520014876,"Retain","Discard","Discard","Both_Fail",0.333333333333333,3.62523311098455e-05,-4.44066406204216,"Retain","Discard","Discard","Both_Fail",0.166666666666667,4.93670439719313e-05,-4.30656287693509,"Retain","Discard","Discard","Both_Fail",0.833333333333333,8.59448615286225e-05,-4.06578008379921,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"273","ASV_336",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocystis"
"274","ASV_337",0.833333333333333,0.000839996790263955,-3.07572237343016,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.0015616145947128,-2.80642614078034,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"275","ASV_338",0.5,0.000952447936178332,-3.0211587549158,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.8542132002864e-05,-4.73184033147278,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Lelliottia"
"276","ASV_339",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,0.00135018763465413,-2.8696058737032,"Retain","Discard","Discard","Both_Fail",1,0.000566457024682341,-3.24683303311089,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea"
"277","ASV_340",0.166666666666667,4.28043016847183e-05,-4.36851258369573,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00106154068864424,-2.97406335475752,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Anaerovorax"
"278","ASV_341",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.0016935755713869,-2.77119541932992,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,0.000102745956726333,-3.98823525953455,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"279","ASV_344",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000334769218221834,-3.47525448189439,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"280","ASV_346",0.333333333333333,0.000120192474822724,-3.92012272239378,"Retain","Discard","Discard","Both_Fail",0.5,0.000724440351160227,-3.13999736758193,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000553746224241599,-3.25668922202689,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"281","ASV_347",0.333333333333333,0.000138792258747667,-3.85763475633742,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000967404415528421,-3.01439193469074,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"282","ASV_348",0.666666666666667,0.00256774205832203,-2.5904486053204,"Retain","Discard","Discard","Both_Fail",0.5,0.00027723020320463,-3.55715945670615,"Retain","Discard","Discard","Both_Fail",0.166666666666667,8.66817245205262e-05,-4.0620724570396,"Retain","Discard","Discard","Both_Fail",0.166666666666667,8.21751084933527e-05,-4.08525971385987,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1"
"283","ASV_349",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00143510730620129,-2.84311562454061,"Retain","Discard","Retain","Only_prevN_pass",0.5,6.1408045636138e-05,-4.21177472419326,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"284","ASV_350",0.5,0.000151773206488997,-3.81880489050268,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"285","ASV_351",1,0.000710118552955737,-3.14866914058173,"Retain","Discard","Retain","Only_prevN_pass",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000102396320245931,-3.98971565005551,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"286","ASV_352",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Candidatus Methylospira"
"287","ASV_353",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Nitrospirota","4-29-1",NA,NA,NA
"288","ASV_354",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,0.000264466306992489,-3.57762964922162,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"289","ASV_355",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.000832503876298131,-3.07961373565832,"Retain","Discard","Retain","Only_prevN_pass",0.5,0.000270258937745791,-3.56821993456432,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"290","ASV_356",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.5,0.000224261252991414,-3.64924575568873,"Retain","Discard","Discard","Both_Fail",0.333333333333333,0.000437924517217895,-3.35860074013699,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Gallionellaceae","Sideroxydans"
"291","ASV_357",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",1,0.00127238741718488,-2.89538063434162,"Retain","Discard","Retain","Only_prevN_pass",0.333333333333333,5.18912102977964e-05,-4.28490619980951,"Retain","Discard","Discard","Both_Fail","Bacteria","Patescibacteria","CPR2",NA,NA,NA
"292","ASV_358",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Nitrospirota","4-29-1",NA,NA,NA
"293","ASV_360",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
